"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD"
"00K0030248XBK2CV","S016A","16","","賻儀袋","(1)","","S016A","","0","","","1","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0.55","0.55","2008/07/25","1000","0","625","6505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2013/08/12","","2013/08/12","","","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2CW","S014A","04","","聖經手提袋","(50)/特價","","S014A","","0","","","50","0","0","0","0","0","1","","0","0","0","個","個","1","個","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","119","119","2008/10/17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","2008/10/30","2009/12/31","2008/10/30","2009/12/31","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2D0","S039C","15","","婚禮桌牌(八式/套)","1800/套","","S039C","","0","","","1800","0","0","0","0","0","1","","0","0","0","套","套","1","套","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1086.54545","1086.54545","2007/07/21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2008/12/10","","2008/12/10","","","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2D2","CUNP62AK","01","","新標點和合本膠皮聖經","370","","9789867530035","017","0","","","370","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","246.65","246.65","2006/05/12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2005/03/29","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2010/03/09","2010/04/22","2010/03/09","2010/04/22","2010/04/22","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2D4","9789579186025","06","","新編講道法","410","","9789579186025","","0","","","410","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","156.2","156.2","2011/02/23","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2009/07/12","2013/01/07","2009/07/12","2013/01/07","2013/01/07","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2D5","C147","07","","五大教義釋疑(順道文集1)","240","","9789579786331","001","0","","","240","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","98年5月再刷1000本","","","","","55.80805","55.80663","2012/06/05","100","0","282","205","0","0","10","10","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","5913.","0","0","0","0","0","NTD","0","0","2009/05/21","","2013/12/13","","","","","","0","0","","","","","","","","","","","0","","120605123618"
"00K0030248XBK2D6","C025C","07","","我口傳揚(逐家佈道工作手冊)","210","","4710032532108","","0","","","210","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","84","84","2014/07/25","0","0","128","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","2011/02/10","","","","","","0","0","","","","","","","","","","","0","","140725150020"
"00K0030248XBK2D8","S030A","30","","傳單加印地址版費(5000張以下)","350","","S030A","","0","","","350","0","0","0","0","0","0","","0","0","0","件","件","1","件","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2014/07/26","0","0","35","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","5913.","0","0","0","0","0","NTD","0","0","2008/01/30","","","","","","","","0","0","","","","","","","","","","","0","","140726120358"
"00K0030248XBK2D9","4901881305955","28","","白板筆 櫻花-藍","","","4901881305955","","0","","","40","0","0","0","0","0","0","","0","0","0","支","支","1","支","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2008/01/09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2DC","S068A","04","","彩木項鍊筆(附2支筆心)","150","","S068A","","0","","","150","0","0","0","0","0","0","","0","0","0","支","支","1","支","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","50","50","2004/09/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123407"
"00K0030248XBK2DE","L506","02","","聖經工具LIBRARY(CD2)","8000","","L506","","0","","","8000","0","0","0","0","0","1","","0","0","0","套","套","1","套","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","5600","5600","2006/05/17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DH","S006D","04","","聖餐壺(長嘴型)(不銹鋼)1200CC","1000","","4940917091189","023","0","","","1000","0","0","0","0","0","1","","0","0","0","個","個","1","個","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","650","650","2011/09/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2009/09/30","2010/11/26","2009/09/30","2010/11/26","2010/11/26","","","","0","0","","","","","","","","","","","0","","110914115903"
"00K0030248XBK2DI","G056","08","","探索追尋更新(6）","10","","G056","","0","","","10","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","5.25755","5.25755","2007/08/08","500","0","270","227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2009/08/24","","2014/09/01","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DJ","9789622025424","02","","證主聖經手冊(精裝本)","1528","","9789622025424","","0","","","1528","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1070","1070","2007/12/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DK","318","18","","基督是我家之主(匾額)","750","","318","031","0","","","750","0","0","0","0","0","1","","0","0","0","個","個","1","個","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","464.32","464.34484","2015/05/18","0","0","5","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2014/06/26","","2014/06/26","","","","","","0","0","","","","","","","","","","","0","","150518135718"
"00K0030248XBK2DO","9780963178930","06","","有愛才有羊","250","","9780963178930","","0","","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","175","175","2006/05/23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DP","9789579824347","06","","我的燈需要油","220","","9789579824347","","0","","","220","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","154","154","2004/09/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DQ","9789573214113","06","","台灣話大詞典","2000","","9789573214113","","0","","","1600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1120","1120","2004/09/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DS","9789579824637","11","","笑傲江湖","","","9789579824637","","0","","","0","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DT","9789579824644","11","","枝草點露","","","9789579824644","","0","","","30","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DU","9789579824651","11","","飛揚青春","","","9789579824651","","0","","","0","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DV","9789622445512","11","","生命掠影(7)找到真愛","","","9789622445512","","0","","","35","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DW","9789576322587","11","","知性之旅-義大利","","","9789576322587","","0","","","0","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DX","9789576322389","11","","知性之旅-荷蘭","","","9789576322389","","0","","","0","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DY","9789576321948","11","","知性之旅-紐西蘭","","","9789576321948","","0","","","600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2DZ","9789576230868","06","","我要飼養可愛的動物-精裝注","","","9789576230868","","0","","","600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","420","420","2006/12/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2E0","9789624571462","11","","高山靈火","","","9789624571462","","0","","","315","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
"00K0030248XBK2E1","9789622710535","11","","中華神學五十年(1900-1949)","","","9789622710535","","0","","","550","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2003/01/01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123408"
